Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss
2024-01-06 11:00:00-08:00,2024-01-06 11:00:00-08:00,2024-01-06 12:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,23.7476,41.70241,-16.19914,-1.75567
2024-01-06 12:00:00-08:00,2024-01-06 12:00:00-08:00,2024-01-06 13:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,11.7947,33.79301,-20.73783,-1.26048
2024-01-06 13:00:00-08:00,2024-01-06 13:00:00-08:00,2024-01-06 14:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,10.0,32.68439,-21.57638,-1.108
2024-01-06 14:00:00-08:00,2024-01-06 14:00:00-08:00,2024-01-06 15:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,20.59365,41.80662,-19.85426,-1.35872
2024-01-06 15:00:00-08:00,2024-01-06 15:00:00-08:00,2024-01-06 16:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,43.38501,55.31086,-10.67582,-1.25003
2024-01-06 16:00:00-08:00,2024-01-06 16:00:00-08:00,2024-01-06 17:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.11441,69.86815,-0.11095,-0.64279
2024-01-06 17:00:00-08:00,2024-01-06 17:00:00-08:00,2024-01-06 18:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,71.19764,70.82966,0.97711,-0.60914
2024-01-06 18:00:00-08:00,2024-01-06 18:00:00-08:00,2024-01-06 19:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.95307,70.81039,0.68084,-0.53816
2024-01-06 19:00:00-08:00,2024-01-06 19:00:00-08:00,2024-01-06 20:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.27206,69.95533,0.43565,-0.11892
2024-01-06 20:00:00-08:00,2024-01-06 20:00:00-08:00,2024-01-06 21:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.13446,69.49871,0.52455,0.1112
2024-01-06 21:00:00-08:00,2024-01-06 21:00:00-08:00,2024-01-06 22:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.1604,70.13579,-0.0876,0.11222
2024-01-06 22:00:00-08:00,2024-01-06 22:00:00-08:00,2024-01-06 23:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.69685,69.81125,-0.08648,-0.02792
2024-01-06 23:00:00-08:00,2024-01-06 23:00:00-08:00,2024-01-07 00:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,68.33899,68.50517,-0.07028,-0.09591
2024-01-07 00:00:00-08:00,2024-01-07 00:00:00-08:00,2024-01-07 01:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.51203,71.57334,0.0,-2.06131
2024-01-07 01:00:00-08:00,2024-01-07 01:00:00-08:00,2024-01-07 02:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,65.19333,66.73271,-0.01787,-1.52151
2024-01-07 02:00:00-08:00,2024-01-07 02:00:00-08:00,2024-01-07 03:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,62.32088,63.59653,-0.11183,-1.16382
2024-01-07 03:00:00-08:00,2024-01-07 03:00:00-08:00,2024-01-07 04:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,61.74433,62.85543,-0.02371,-1.0874
2024-01-07 04:00:00-08:00,2024-01-07 04:00:00-08:00,2024-01-07 05:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,63.40442,64.44246,-0.04562,-0.99241
2024-01-07 05:00:00-08:00,2024-01-07 05:00:00-08:00,2024-01-07 06:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.65466,71.01145,-0.05018,-1.30661
2024-01-07 06:00:00-08:00,2024-01-07 06:00:00-08:00,2024-01-07 07:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,71.92931,72.95153,-0.09574,-0.92648
2024-01-07 07:00:00-08:00,2024-01-07 07:00:00-08:00,2024-01-07 08:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,63.52519,68.18111,-3.1082,-1.54771
2024-01-07 08:00:00-08:00,2024-01-07 08:00:00-08:00,2024-01-07 09:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.5084,57.56526,-6.11278,-0.94407
2024-01-07 09:00:00-08:00,2024-01-07 09:00:00-08:00,2024-01-07 10:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,28.62294,39.84084,-10.95495,-0.26295
2024-01-07 10:00:00-08:00,2024-01-07 10:00:00-08:00,2024-01-07 11:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,23.57809,36.86877,-12.74502,-0.54566
2024-01-07 11:00:00-08:00,2024-01-07 11:00:00-08:00,2024-01-07 12:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,20.61084,34.25022,-13.0674,-0.57198
2024-01-07 12:00:00-08:00,2024-01-07 12:00:00-08:00,2024-01-07 13:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,14.81266,30.73667,-15.89634,-0.02766
2024-01-07 13:00:00-08:00,2024-01-07 13:00:00-08:00,2024-01-07 14:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,14.71862,31.27991,-16.59257,0.03128
2024-01-07 14:00:00-08:00,2024-01-07 14:00:00-08:00,2024-01-07 15:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,21.34501,33.69038,-12.8642,0.51883
2024-01-07 15:00:00-08:00,2024-01-07 15:00:00-08:00,2024-01-07 16:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.43879,55.53089,-4.48127,-0.61084
2024-01-07 16:00:00-08:00,2024-01-07 16:00:00-08:00,2024-01-07 17:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,74.46591,75.45436,0.0,-0.98845
2024-01-07 17:00:00-08:00,2024-01-07 17:00:00-08:00,2024-01-07 18:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,78.74799,78.63577,-0.02933,0.14154
2024-01-07 18:00:00-08:00,2024-01-07 18:00:00-08:00,2024-01-07 19:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,80.70724,78.96507,1.54476,0.19741
2024-01-07 19:00:00-08:00,2024-01-07 19:00:00-08:00,2024-01-07 20:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,80.36683,79.06173,1.02048,0.28462
2024-01-07 20:00:00-08:00,2024-01-07 20:00:00-08:00,2024-01-07 21:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,78.8094,78.31133,-0.06577,0.56384
2024-01-07 21:00:00-08:00,2024-01-07 21:00:00-08:00,2024-01-07 22:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,78.62479,78.56461,-0.02624,0.08642
2024-01-07 22:00:00-08:00,2024-01-07 22:00:00-08:00,2024-01-07 23:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,76.974,77.64159,-0.00763,-0.65995
2024-01-07 23:00:00-08:00,2024-01-07 23:00:00-08:00,2024-01-08 00:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,75.61414,75.65196,0.0,-0.03783
2024-01-08 00:00:00-08:00,2024-01-08 00:00:00-08:00,2024-01-08 01:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,72.57417,74.04156,-0.00137,-1.46602
2024-01-08 01:00:00-08:00,2024-01-08 01:00:00-08:00,2024-01-08 02:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,71.65352,73.5738,0.0,-1.92028
2024-01-08 02:00:00-08:00,2024-01-08 02:00:00-08:00,2024-01-08 03:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,71.86121,73.35606,-0.07908,-1.41577
2024-01-08 03:00:00-08:00,2024-01-08 03:00:00-08:00,2024-01-08 04:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,71.87827,73.2524,-0.02628,-1.34784
2024-01-08 04:00:00-08:00,2024-01-08 04:00:00-08:00,2024-01-08 05:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,73.28947,74.85392,0.0,-1.56445
2024-01-08 05:00:00-08:00,2024-01-08 05:00:00-08:00,2024-01-08 06:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,91.74095,93.23267,0.0,-1.49172
2024-01-08 06:00:00-08:00,2024-01-08 06:00:00-08:00,2024-01-08 07:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,108.51297,110.04256,0.0,-1.52959
2024-01-08 07:00:00-08:00,2024-01-08 07:00:00-08:00,2024-01-08 08:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,103.38533,106.9846,0.01681,-3.61608
2024-01-08 08:00:00-08:00,2024-01-08 08:00:00-08:00,2024-01-08 09:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,57.5859,78.01349,-16.32408,-4.10351
2024-01-08 09:00:00-08:00,2024-01-08 09:00:00-08:00,2024-01-08 10:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,61.33811,75.36367,-12.7896,-1.23596
2024-01-08 10:00:00-08:00,2024-01-08 10:00:00-08:00,2024-01-08 11:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,51.94427,67.03883,-12.73479,-2.35977
2024-01-08 11:00:00-08:00,2024-01-08 11:00:00-08:00,2024-01-08 12:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,40.45355,64.66085,-22.92055,-1.28675
2024-01-08 12:00:00-08:00,2024-01-08 12:00:00-08:00,2024-01-08 13:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.5629,58.86386,-20.08767,-2.21328
2024-01-08 13:00:00-08:00,2024-01-08 13:00:00-08:00,2024-01-08 14:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,34.72165,59.01293,-22.21992,-2.07135
2024-01-08 14:00:00-08:00,2024-01-08 14:00:00-08:00,2024-01-08 15:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,37.97347,61.24672,-22.47704,-0.79621
2024-01-08 15:00:00-08:00,2024-01-08 15:00:00-08:00,2024-01-08 16:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,68.42316,77.26172,-5.96442,-2.87414
2024-01-08 16:00:00-08:00,2024-01-08 16:00:00-08:00,2024-01-08 17:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,106.50055,105.65826,3.76902,-2.92673
2024-01-08 17:00:00-08:00,2024-01-08 17:00:00-08:00,2024-01-08 18:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,106.96095,111.69418,-1.06966,-3.66357
2024-01-08 18:00:00-08:00,2024-01-08 18:00:00-08:00,2024-01-08 19:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,106.68661,111.30362,-0.92174,-3.69528
2024-01-08 19:00:00-08:00,2024-01-08 19:00:00-08:00,2024-01-08 20:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,104.90433,108.80303,-0.9719,-2.9268
2024-01-08 20:00:00-08:00,2024-01-08 20:00:00-08:00,2024-01-08 21:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,104.35991,107.57647,0.08604,-3.3026
2024-01-08 21:00:00-08:00,2024-01-08 21:00:00-08:00,2024-01-08 22:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,104.0215,106.13571,0.09341,-2.20762
2024-01-08 22:00:00-08:00,2024-01-08 22:00:00-08:00,2024-01-08 23:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,96.87829,98.84946,0.03547,-2.00664
2024-01-08 23:00:00-08:00,2024-01-08 23:00:00-08:00,2024-01-09 00:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,92.75048,94.87553,-1.01501,-1.11004
2024-01-09 00:00:00-08:00,2024-01-09 00:00:00-08:00,2024-01-09 01:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,80.0,78.48466,0.44795,1.06739
2024-01-09 01:00:00-08:00,2024-01-09 01:00:00-08:00,2024-01-09 02:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,73.85095,72.89187,0.09167,0.86741
2024-01-09 02:00:00-08:00,2024-01-09 02:00:00-08:00,2024-01-09 03:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,73.64949,72.74222,0.09984,0.80744
2024-01-09 03:00:00-08:00,2024-01-09 03:00:00-08:00,2024-01-09 04:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,73.68677,72.78014,0.0915,0.81514
2024-01-09 04:00:00-08:00,2024-01-09 04:00:00-08:00,2024-01-09 05:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,76.12047,74.70299,0.2297,1.18778
2024-01-09 05:00:00-08:00,2024-01-09 05:00:00-08:00,2024-01-09 06:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,85.65024,83.51741,0.17017,1.96266
2024-01-09 06:00:00-08:00,2024-01-09 06:00:00-08:00,2024-01-09 07:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,99.08718,96.03597,0.28537,2.76584
2024-01-09 07:00:00-08:00,2024-01-09 07:00:00-08:00,2024-01-09 08:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,86.84519,87.32629,-0.92647,0.44536
2024-01-09 08:00:00-08:00,2024-01-09 08:00:00-08:00,2024-01-09 09:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,58.77036,65.33932,-4.73293,-1.83603
2024-01-09 09:00:00-08:00,2024-01-09 09:00:00-08:00,2024-01-09 10:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,48.07132,55.37719,-5.89929,-1.40658
2024-01-09 10:00:00-08:00,2024-01-09 10:00:00-08:00,2024-01-09 11:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,42.78034,52.08319,-7.52681,-1.77604
2024-01-09 11:00:00-08:00,2024-01-09 11:00:00-08:00,2024-01-09 12:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.64681,48.47951,-10.08259,-1.75011
2024-01-09 12:00:00-08:00,2024-01-09 12:00:00-08:00,2024-01-09 13:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,29.5745,43.43283,-12.24697,-1.61136
2024-01-09 13:00:00-08:00,2024-01-09 13:00:00-08:00,2024-01-09 14:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,23.62557,38.75283,-13.70503,-1.42223
2024-01-09 14:00:00-08:00,2024-01-09 14:00:00-08:00,2024-01-09 15:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,25.46358,39.67725,-12.86067,-1.35299
2024-01-09 15:00:00-08:00,2024-01-09 15:00:00-08:00,2024-01-09 16:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,58.46957,59.80319,-0.14953,-1.1841
2024-01-09 16:00:00-08:00,2024-01-09 16:00:00-08:00,2024-01-09 17:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,75.38998,75.93662,-0.12899,-0.41765
2024-01-09 17:00:00-08:00,2024-01-09 17:00:00-08:00,2024-01-09 18:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,78.53126,79.61663,-0.90226,-0.18312
2024-01-09 18:00:00-08:00,2024-01-09 18:00:00-08:00,2024-01-09 19:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,77.73934,78.49548,-1.08582,0.32968
2024-01-09 19:00:00-08:00,2024-01-09 19:00:00-08:00,2024-01-09 20:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,78.02,77.79221,-0.37121,0.599
2024-01-09 20:00:00-08:00,2024-01-09 20:00:00-08:00,2024-01-09 21:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,77.57632,76.30538,0.11872,1.15221
2024-01-09 21:00:00-08:00,2024-01-09 21:00:00-08:00,2024-01-09 22:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,77.88001,76.6473,0.4969,0.73581
2024-01-09 22:00:00-08:00,2024-01-09 22:00:00-08:00,2024-01-09 23:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,75.92856,75.28241,0.11165,0.53451
2024-01-09 23:00:00-08:00,2024-01-09 23:00:00-08:00,2024-01-10 00:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.23666,68.72179,0.02694,0.48792
2024-01-10 00:00:00-08:00,2024-01-10 00:00:00-08:00,2024-01-10 01:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.91997,69.87805,0.0,0.04193
2024-01-10 01:00:00-08:00,2024-01-10 01:00:00-08:00,2024-01-10 02:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.11035,68.88637,-0.05846,0.28243
2024-01-10 02:00:00-08:00,2024-01-10 02:00:00-08:00,2024-01-10 03:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.18989,68.9967,-0.0069,0.20009
2024-01-10 03:00:00-08:00,2024-01-10 03:00:00-08:00,2024-01-10 04:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,68.43415,68.52291,-0.06821,-0.02056
2024-01-10 04:00:00-08:00,2024-01-10 04:00:00-08:00,2024-01-10 05:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,68.9068,68.90041,-0.0694,0.07579
2024-01-10 05:00:00-08:00,2024-01-10 05:00:00-08:00,2024-01-10 06:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,79.12804,78.90185,0.0526,0.17358
2024-01-10 06:00:00-08:00,2024-01-10 06:00:00-08:00,2024-01-10 07:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,93.42822,92.89958,0.14775,0.38089
2024-01-10 07:00:00-08:00,2024-01-10 07:00:00-08:00,2024-01-10 08:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,82.03875,85.58425,-0.42167,-3.12383
2024-01-10 08:00:00-08:00,2024-01-10 08:00:00-08:00,2024-01-10 09:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,65.20505,70.20825,-2.34932,-2.65387
2024-01-10 09:00:00-08:00,2024-01-10 09:00:00-08:00,2024-01-10 10:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.71264,62.77279,-9.76895,-2.29121
2024-01-10 10:00:00-08:00,2024-01-10 10:00:00-08:00,2024-01-10 11:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,41.62775,56.79272,-13.02389,-2.14109
2024-01-10 11:00:00-08:00,2024-01-10 11:00:00-08:00,2024-01-10 12:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,35.92505,53.816,-15.5661,-2.32485
2024-01-10 12:00:00-08:00,2024-01-10 12:00:00-08:00,2024-01-10 13:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,29.27735,48.77652,-17.44568,-2.05349
2024-01-10 13:00:00-08:00,2024-01-10 13:00:00-08:00,2024-01-10 14:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,25.81476,46.60518,-18.85631,-1.93412
2024-01-10 14:00:00-08:00,2024-01-10 14:00:00-08:00,2024-01-10 15:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,31.58415,50.03896,-16.49828,-1.95652
2024-01-10 15:00:00-08:00,2024-01-10 15:00:00-08:00,2024-01-10 16:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,62.7,69.38471,-4.06891,-2.6158
2024-01-10 16:00:00-08:00,2024-01-10 16:00:00-08:00,2024-01-10 17:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,88.88981,91.51091,-0.14115,-2.47995
2024-01-10 17:00:00-08:00,2024-01-10 17:00:00-08:00,2024-01-10 18:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,94.68365,95.5314,-0.2077,-0.64006
2024-01-10 18:00:00-08:00,2024-01-10 18:00:00-08:00,2024-01-10 19:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,94.56305,95.16616,-0.55553,-0.04758
2024-01-10 19:00:00-08:00,2024-01-10 19:00:00-08:00,2024-01-10 20:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,93.48091,93.52757,-0.71071,0.66405
2024-01-10 20:00:00-08:00,2024-01-10 20:00:00-08:00,2024-01-10 21:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,93.5945,92.35772,0.25779,0.97899
2024-01-10 21:00:00-08:00,2024-01-10 21:00:00-08:00,2024-01-10 22:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,93.11315,92.38601,0.26521,0.46193
2024-01-10 22:00:00-08:00,2024-01-10 22:00:00-08:00,2024-01-10 23:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,80.43197,79.99474,0.00526,0.43197
2024-01-10 23:00:00-08:00,2024-01-10 23:00:00-08:00,2024-01-11 00:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,75.58484,75.3593,-0.04575,0.27129
2024-01-11 00:00:00-08:00,2024-01-11 00:00:00-08:00,2024-01-11 01:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,71.15359,72.56868,0.0,-1.41509
2024-01-11 01:00:00-08:00,2024-01-11 01:00:00-08:00,2024-01-11 02:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.51564,72.02088,0.0,-1.50524
2024-01-11 02:00:00-08:00,2024-01-11 02:00:00-08:00,2024-01-11 03:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.48721,71.78654,0.0,-1.29934
2024-01-11 03:00:00-08:00,2024-01-11 03:00:00-08:00,2024-01-11 04:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.30676,72.043,0.0,-1.73624
2024-01-11 04:00:00-08:00,2024-01-11 04:00:00-08:00,2024-01-11 05:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,71.98994,72.97487,0.0732,-1.05814
2024-01-11 05:00:00-08:00,2024-01-11 05:00:00-08:00,2024-01-11 06:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,84.10576,85.07957,0.1067,-1.08051
2024-01-11 06:00:00-08:00,2024-01-11 06:00:00-08:00,2024-01-11 07:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,101.11,102.0419,0.22117,-1.15307
2024-01-11 07:00:00-08:00,2024-01-11 07:00:00-08:00,2024-01-11 08:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,93.03721,95.81491,0.20214,-2.97984
2024-01-11 08:00:00-08:00,2024-01-11 08:00:00-08:00,2024-01-11 09:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,75.11369,82.29002,-5.18491,-1.99142
2024-01-11 09:00:00-08:00,2024-01-11 09:00:00-08:00,2024-01-11 10:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,54.58757,69.76093,-14.51761,-0.65575
2024-01-11 10:00:00-08:00,2024-01-11 10:00:00-08:00,2024-01-11 11:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.05324,64.59215,-17.89299,-0.64592
2024-01-11 11:00:00-08:00,2024-01-11 11:00:00-08:00,2024-01-11 12:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,41.01717,61.72109,-19.5127,-1.19122
2024-01-11 12:00:00-08:00,2024-01-11 12:00:00-08:00,2024-01-11 13:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,38.26532,54.08282,-14.68177,-1.13574
2024-01-11 13:00:00-08:00,2024-01-11 13:00:00-08:00,2024-01-11 14:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.96799,51.2889,-13.10536,-1.21555
2024-01-11 14:00:00-08:00,2024-01-11 14:00:00-08:00,2024-01-11 15:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,40.29234,55.82982,-14.47114,-1.06635
2024-01-11 15:00:00-08:00,2024-01-11 15:00:00-08:00,2024-01-11 16:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.93941,78.82523,-6.83744,-1.04838
2024-01-11 16:00:00-08:00,2024-01-11 16:00:00-08:00,2024-01-11 17:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,101.67597,102.1678,0.24378,-0.73561
2024-01-11 17:00:00-08:00,2024-01-11 17:00:00-08:00,2024-01-11 18:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,108.82719,109.93431,0.0362,-1.14332
2024-01-11 18:00:00-08:00,2024-01-11 18:00:00-08:00,2024-01-11 19:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,109.49092,110.4997,-0.29053,-0.71825
2024-01-11 19:00:00-08:00,2024-01-11 19:00:00-08:00,2024-01-11 20:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,107.05162,108.28177,0.12337,-1.35352
2024-01-11 20:00:00-08:00,2024-01-11 20:00:00-08:00,2024-01-11 21:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,106.48681,106.78792,0.26486,-0.56598
2024-01-11 21:00:00-08:00,2024-01-11 21:00:00-08:00,2024-01-11 22:00:00-08:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,105.64076,105.13649,0.24143,0.26284
