date,gain,max_price,min_price,cum_pct
2024-10-13,52.537148029049604,55.87719,-4.37559,98.3334965267592
2024-08-16,51.984663431050876,64.4197,23.53803,98.38215843500696
2024-03-02,51.667696437821405,46.2689,-9.30512,98.4305236361545
2024-08-24,50.77043205142428,32.55688,-7.42337,98.47804892425151
2024-10-22,49.74616945823482,59.33519,11.55919,98.52461541856121
2024-11-21,47.02293392842148,67.00864,-0.94245,98.56863274108174
2024-05-13,46.73929993542697,55.08326,-5.72231,98.61238455892392
2024-02-06,46.20561059593092,59.30012,42.60838,98.65563679977633
2024-04-14,46.13691259873653,38.84214,-22.21112,98.69882473366943
2024-10-08,45.580058679086505,102.38983,29.55112,98.74149140662598
2024-06-11,44.979389065650366,52.21157,8.1136,98.78359580356329
2024-06-16,44.39449898351816,45.8496,-29.51928,98.8251526954167
2024-07-30,44.00219360538358,61.76836,15.2096,98.86634235726314
2024-02-08,43.73259098159997,60.51982,-0.00664,98.90727964894353
2024-06-07,43.53537009730701,48.61128,6.19548,98.94803232570207
2024-07-24,43.48953992911902,214.02602,37.34606,98.98874210166464
2024-11-30,41.6309475762946,73.52861,26.06114,99.02771208276133
2024-05-11,40.76831865812065,45.76186,-21.54449,99.06587457244615
2024-09-07,40.754323895464495,101.53302,29.06391,99.10402396188543
2024-12-21,40.699954123738735,50.94976,19.62,99.1421224567595
2024-04-30,40.30741706471372,54.03918,-14.38901,99.17985350475423
2024-05-28,39.886923899702,49.97842,-17.50181,99.21719093666177
2024-01-24,38.97895424863873,78.50397,40.34127,99.25367843451306
2024-04-23,38.39102429265313,50.62218,-19.45885,99.28961558170927
2024-07-31,34.03772694634404,92.9991,25.17223,99.32147768557424
2024-08-13,33.34823143207177,61.01864,17.26511,99.35269436509212
2024-03-16,33.109765049698694,51.53274,-15.58714,99.38368782051941
2024-12-27,32.38535584961892,40.78522,26.57976,99.41400316952645
2024-12-20,32.2777544380574,52.93465,27.1952,99.44421779478783
2024-08-11,31.40790765269162,59.59167,15.28503,99.47361817212175
2024-03-07,31.298886254318518,53.80443,-24.16125,99.50291649648591
2024-05-10,31.175863966474026,55.93846,-10.82237,99.53209966189957
2024-04-27,29.53280383716367,31.0,-50.02027,99.55974478828438
2024-06-12,28.406664900924852,57.73829,8.4028,99.58633575626989
2024-01-04,28.065417673893762,65.96785,12.34582,99.61260728886515
2024-06-21,27.6595637329267,59.91164,14.13698,99.63849890888747
2024-02-17,27.593229497583707,52.16392,-8.32805,99.66432843462542
2024-11-14,25.88428479541517,51.62226,3.82476,99.68855824797112
2024-03-14,24.437564433017826,52.14398,-32.76629,99.71143381241168
2024-03-30,23.333881565797583,48.97448,7.60308,99.7332762391752
2024-09-14,22.406562447071792,42.49481,2.90866,99.7542506191939
2024-11-28,21.52234437798961,55.20582,8.53412,99.77439729858497
2024-04-20,21.18307447881591,34.91,-56.06812,99.7942263935268
2024-07-14,20.661739531567946,65.55409,22.66587,99.81356747620319
2024-10-27,18.63893108262596,43.31389,8.3476,99.8310150442803
2024-07-23,17.892968539413687,278.49423,32.25386,99.84776433024038
2024-08-12,16.629428203861835,61.58883,22.80476,99.86333083882309
2024-10-14,16.59999980805378,60.08985,12.83208,99.87886980001389
2024-12-22,15.061366969143819,49.1025,15.71817,99.89296847468378
2024-02-16,14.652145209337505,69.85023,14.09526,99.90668408422611
2024-12-12,14.265478021866329,61.3558,21.25937,99.9200377415703
2024-08-15,14.066002588801894,62.70374,13.89533,99.93320467355011
2024-12-17,12.20974649599657,55.59865,15.84408,99.94463399759496
2024-12-10,9.535277522199522,74.09,15.86149,99.95355979934642
2024-02-10,9.520824569372508,62.77465,-11.49992,99.96247207194877
2024-11-08,8.509507773191899,55.19957,1.68859,99.97043766909151
2024-06-06,8.457378964963937,54.62939,10.38929,99.97835446939463
2024-11-20,5.638005061430249,57.71973,-5.63598,99.98363210450646
2024-03-15,4.758676219893459,52.75417,2.92483,99.9880866157086
2024-06-25,4.755981683447317,77.9567,33.83865,99.99253860460365
2024-06-24,4.250086628147301,74.65899,28.33139,99.99651703423835
2024-06-23,3.1869355627170535,65.48804,16.50596,99.99950026728649
2024-05-24,0.5338588670377646,29.75656,-25.12825,100.00000000296797
2024-11-29,9.768427844392136e-09,66.22474,30.42629,100.00000000297709
2024-09-19,-6.017637588229263e-08,41.67446,-2.51419,100.00000000292077
2024-10-28,-9.151173117061262e-07,41.95927,2.14853,100.00000000206416
2024-12-05,-2.2051253836252727e-06,64.21502,22.93382,99.99999999999997
